id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
52485973;TERRENOS;12900;2023-10-17;INMOBILIARIA;1249.0;-1.0;-1.0;-1.0;-1.0;LOTE EN ANIZACATE SIERRAS DE CORDOBA;ANISACATE;-31.713634009296;-64.387917512128;True;https://www.zonaprop.com.ar/propiedades/lote-en-anizacate-sierras-de-cordoba-52485973.html
52474293;CASA;120000;2023-10-10;INMOBILIARIA;1127.0;130.0;2.0;3.0;1.0;CASA - 2 DORM. - A ESTRENAR - LAS JARILLAS - CORDOBA;LAS JARILLAS;-31.5353105;-64.5479965;True;https://www.zonaprop.com.ar/propiedades/casa-2-dorm.-a-estrenar-las-jarillas-cordoba-52474293.html
52464136;TERRENOS;25000;2023-10-06;INMOBILIARIA;1500.0;1500.0;-1.0;-1.0;-1.0;REF 545 LOTES CON EXCELENTE VISTA AL LAGO EN VILLA PARQUE SIQUIMAN;VILLA PARQUE SIQUIMAN;-31.35846070820732;-64.48045741957398;True;https://www.zonaprop.com.ar/propiedades/ref-545-lotes-con-excelente-vista-al-lago-en-villa-52464136.html
52442580;TERRENOS;70000;2023-10-03;INMOBILIARIA;599.0;227.0;-1.0;-1.0;-1.0;LOTE EN VENTA 592 M2 TERRENO IDEAL HOUSING GENERAL PAZ 651 CENTRO LA CALERA CORDOBA;LA CALERA;-31.3440389631;-64.3327216583;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-592-m-sup2--terreno-ideal-housing-52442580.html
52480129;PH;26000;2023-10-11;INMOBILIARIA;38.0;38.0;2.0;1.0;-1.0;GENERAL BUSTOS;CORDOBA;-31.3844388;-64.1740804;True;https://www.zonaprop.com.ar/propiedades/venta-ph-2-dorm.-gral-bustos-52480129.html
52466553;DEPARTAMENTO;125000;2023-10-08;INMOBILIARIA;100.0;90.0;2.0;2.0;-1.0;COFICO;CORDOBA;-31.4005217;-64.17806709999999;True;https://www.zonaprop.com.ar/propiedades/venta-dpto-2-dorm.-con-patio-y-quincho-propios.-barrio-52466553.html
52485824;CASA;280000;2023-10-14;INMOBILIARIA;1500.0;320.0;2.0;1.0;2.0;PUERTO DE AGUILA;POTRERO DE GARAY;-31.83792853969712;-64.54875838623046;True;https://www.zonaprop.com.ar/propiedades/casa-en-venta-puerto-del-aguila-country-potrero-de-52485824.html
52474383;TERRENOS;70000;2023-10-10;INMOBILIARIA;500.0;-1.0;-1.0;-1.0;-1.0;ACQUAVISTA;MALAGUENO;-31.9580811;-65.1112958;True;https://www.zonaprop.com.ar/propiedades/oportunidad-lote-acquavista-52474383.html
52477790;TERRENOS;31560;2023-10-15;INMOBILIARIA;315602.0;-1.0;-1.0;-1.0;-1.0;TERRENO 31 HECTAREAS EN CAMPO NATIVO. CRUZ DEL EJE;CRUZ DEL EJE;-30.821945764;-64.906098413607;True;https://www.zonaprop.com.ar/propiedades/terreno-31-hectareas-en-campo-nativo.-cruz-del-eje-52477790.html
52460161;TERRENOS;4400;2023-10-08;INMOBILIARIA;320.0;320.0;-1.0;-1.0;-1.0;OTROS;RIO CEBALLOS;-31.1737267;-64.3123326;True;https://www.zonaprop.com.ar/propiedades/lotes-en-rio-ceballos-barrio-terrazas-con-escritura-52460161.html
52433620;DEPARTAMENTO;200000;2023-10-02;INMOBILIARIA;187.0;130.0;2.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4211638;-64.1853944;True;https://www.zonaprop.com.ar/propiedades/departamento-en-nueva-cordoba-52433620.html
52474538;TERRENOS;145000;2023-10-10;INMOBILIARIA;1148.0;-1.0;-1.0;-1.0;-1.0;ESTANCIA Q2;MENDIOLAZA;-31.2673667;-64.3055955;True;https://www.zonaprop.com.ar/propiedades/terreno-estancia-q2-52474538.html
52475196;DEPARTAMENTO;161000;2023-10-14;INMOBILIARIA;70.0;61.0;2.0;2.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4284081;-64.1905593;True;https://www.zonaprop.com.ar/propiedades/depto-en-nueva-cordoba-2-dorm.-52475196.html
52448130;CASA;170000;2023-10-04;INMOBILIARIA;360.0;118.0;3.0;2.0;2.0;CASA EN VENTA 3 DORM. HOUSING JAIDEN CASAQUINTA;CORDOBA;-31.4421213;-64.217166;True;https://www.zonaprop.com.ar/propiedades/casa-en-venta-3-dorm.-housing-jaiden-casaquinta-52448130.html
52474528;CASA;125000;2023-10-12;INMOBILIARIA;130.0;130.0;2.0;2.0;2.0;MIRADORES DE MANANTIALES;CORDOBA;-31.45663753994618;-64.24674996301269;True;https://www.zonaprop.com.ar/propiedades/venta-b-miradores-de-manantiales-m84-l31-y-l32-duplex-52474528.html
52494599;TERRENOS;12000;2023-10-14;INMOBILIARIA;600.0;-1.0;-1.0;-1.0;-1.0;TERRENO VALLE HERMOSO ESQUINA Y LINDERO BdegVILLA YACOANA CORDOBA;VALLE HERMOSO;-31.13680086834613;-64.48745406750832;True;https://www.zonaprop.com.ar/propiedades/terreno-valle-hermoso-esquina-y-lindero-b-villa-52494599.html
52469378;DEPARTAMENTO;217000;2023-10-09;INMOBILIARIA;79.0;74.0;2.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4246588;-64.18346679999999;True;https://www.zonaprop.com.ar/propiedades/piso-en-nueva-cordoba-2-dorm.-52469378.html
52440883;TERRENOS;7000;2023-10-03;INMOBILIARIA;371.0;-1.0;-1.0;-1.0;-1.0;OPORTUUNIDAD TERRENOS EN VENTA - VALLE HERMOSO - CORDO;VALLE HERMOSO;-31.1388885;-64.478245;True;https://www.zonaprop.com.ar/propiedades/oportuunidad-terrenos-en-venta-valle-hermoso-cordo-52440883.html
52468347;DEPARTAMENTO;125000;2023-10-09;INMOBILIARIA;150.0;120.0;2.0;2.0;2.0;SAN SALVADOR;CORDOBA;-31.4032521;-64.2339152999999;True;https://www.zonaprop.com.ar/propiedades/venta-duplex-de-2-dorm.-y-medio-sobre-caseros-4000-52468347.html
52476699;DEPARTAMENTO;57000;2023-10-12;INMOBILIARIA;46.0;46.0;1.0;1.0;1.0;GENERAL PAZ;CORDOBA;-31.4118737;-64.1638462;True;https://www.zonaprop.com.ar/propiedades/1-dorm!-op-cochera!-amenities!-b-gral-paz-52476699.html
52451279;DEPARTAMENTO;100000;2023-10-06;INMOBILIARIA;72.0;50.0;1.0;1.0;-1.0;GENERAL PAZ;CORDOBA;-31.411291;-64.1616899;True;https://www.zonaprop.com.ar/propiedades/general-paz-1-dormitorio-c-balcon.-calidad-y-diseno-52451279.html
52491357;CASA;305000;2023-10-12;INMOBILIARIA;1040.0;270.0;3.0;4.0;2.0;BARRIO CERRADO - LOTE CENTRAL - TERRENO PLANO - CON ESCRITURA;LA CALERA;-31.3346644;-64.3045612;True;https://www.zonaprop.com.ar/propiedades/barrio-cerrado-lote-central-terreno-plano-con-52491357.html
52489711;CASA;399000;2023-10-12;INMOBILIARIA;1350.0;-1.0;3.0;3.0;-1.0;GREENVILLE;CORDOBA;-31.4842894;-64.1693991;True;https://www.zonaprop.com.ar/propiedades/imperdible-greenville-3-dorm-hermosa-casa-de-52489711.html
52491355;CASA;60000;2023-10-17;INMOBILIARIA;100.0;100.0;3.0;2.0;2.0;ALTA CORDOBA;CORDOBA;-31.3893398;-64.1899516;True;https://www.zonaprop.com.ar/propiedades/-posesion-inmediata-con-escritura-escucha-52491355.html
52394935;DEPARTAMENTO;145400;2023-10-12;INMOBILIARIA;88.0;88.0;2.0;2.0;1.0;MANANTIALES;CORDOBA;-31.4570152;-64.2381063;True;https://www.zonaprop.com.ar/propiedades/dpto-pb-2-dorm.-surenos-de-manantiales-52394935.html
52408446;CASA;168000;2023-10-03;INMOBILIARIA;200.0;-1.0;4.0;3.0;2.0;TERRAZAS DE MANANTIALES;CORDOBA;-31.4750381;-64.2665891;True;https://www.zonaprop.com.ar/propiedades/duplex-en-venta-en-terrazas-de-manantiales-4-dorm.-52408446.html
52471353;DEPARTAMENTO;41000;2023-10-13;INMOBILIARIA;42.0;42.0;1.0;1.0;-1.0;COFICO;CORDOBA;-31.398043;-64.1859779;True;https://www.zonaprop.com.ar/propiedades/oport!-1-dorm-amenities!-ent-marzo-2024!-financio!-52471353.html
52441374;DEPARTAMENTO;60000;2023-10-03;INMOBILIARIA;60.0;52.0;1.0;1.0;-1.0;GENERAL PAZ;CORDOBA;-31.4156835;-64.1641712;True;https://www.zonaprop.com.ar/propiedades/naranjos-6-entrega-dic.-2025-1-y-2-dorm-10-52441374.html
52440923;CASA;165000;2023-10-03;INMOBILIARIA;180.0;157.0;3.0;2.0;2.0;CLAROS DEL BOSQUE;CORDOBA;-31.4577843;-64.15074979999997;True;https://www.zonaprop.com.ar/propiedades/vendo-duplex-de-3-dorm-a-estrenar-en-claros-del-bosque-52440923.html
52468185;CASA;200000;2023-10-15;INMOBILIARIA;180.0;180.0;3.0;3.0;2.0;GREENVILLE II;CORDOBA;-31.4842564;-64.1692033;True;https://www.zonaprop.com.ar/propiedades/duplex-en-venta-greenville-ii-52468185.html
52491368;DEPARTAMENTO;37000;2023-10-16;INMOBILIARIA;40.0;40.0;1.0;1.0;-1.0;CENTRO;CORDOBA;-31.4128192;-64.1864279;True;https://www.zonaprop.com.ar/propiedades/ideal-inversor-con-renta-buena-ubicacion-1-52491368.html
52431910;CASA;140000;2023-10-02;INMOBILIARIA;150.0;145.0;3.0;3.0;2.0;DUPLEX EN VENTA EN LOMAS DE MANANTIALES. 3 DORM., 3 BANOS. A ESTRENAR!;CORDOBA;-31.4582928;-64.239447;True;https://www.zonaprop.com.ar/propiedades/duplex-en-venta-en-lomas-de-manantiales.-3-dorm.-3-52431910.html
52450973;TERRENOS;50000;2023-10-08;INMOBILIARIA;937.0;-1.0;-1.0;-1.0;-1.0;INCREIBLE TERRENO EN VALLE DEL GOLF SE VENDE LISTO PARA CONSTRUIR;SANTA MARIA;-31.4813975;-64.4271998;True;https://www.zonaprop.com.ar/propiedades/increible-terreno-en-valle-del-golf-se-vende-listo-52450973.html
52491341;DEPARTAMENTO;48500;2023-10-12;INMOBILIARIA;48.0;48.0;1.0;1.0;-1.0;GENERAL PAZ;CORDOBA;-31.4139321;-64.1620163;True;https://www.zonaprop.com.ar/propiedades/re-tasado-ideal-inversor-quincho-asador-y-52491341.html
52491362;DEPARTAMENTO;79900;2023-10-12;INMOBILIARIA;75.0;75.0;2.0;2.0;-1.0;CENTRO;CORDOBA;-31.416744;-64.1890658;True;https://www.zonaprop.com.ar/propiedades/con-escritura-re-tasado-posesion-inmediata-52491362.html
52454882;DEPARTAMENTO;63800;2023-10-05;INMOBILIARIA;56.0;40.0;1.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4306259;-64.1934028;True;https://www.zonaprop.com.ar/propiedades/nueva-cordoba-dpto-con-terraza-a-estrenar!-52454882.html
52491354;CASA;115000;2023-10-13;INMOBILIARIA;180.0;125.0;3.0;3.0;1.0;DOCTA;CORDOBA;-31.4614842276;-64.3070944102;True;https://www.zonaprop.com.ar/propiedades/posesion-inmediata-escucha-propuestas-asador-52491354.html
52471721;CASA;770000;2023-10-12;INMOBILIARIA;1160.0;470.0;4.0;4.0;2.0;COUNTRY BARRANCAS! CASA DE CATEG! 4DORM! REC MENOR!;CORDOBA;-31.3805358;-64.2463492;True;https://www.zonaprop.com.ar/propiedades/country-barrancas!-casa-de-categ!-4dorm!-rec-menor!-52471721.html
52442228;DEPARTAMENTO;112000;2023-10-03;INMOBILIARIA;97.0;77.0;2.0;2.0;1.0;GENERAL PAZ;CORDOBA;-31.4133065;-64.166609;True;https://www.zonaprop.com.ar/propiedades/venta-departamento-de-2-dorm.-mapa-04-gral-paz!-52442228.html
52481058;CASA;85000;2023-10-16;INMOBILIARIA;100.0;100.0;2.0;2.0;1.0;VENTA DUPLEX 2 DORM. A ESTRENAR EN DOCTA!;CORDOBA;-31.4564525;-64.3063339;True;https://www.zonaprop.com.ar/propiedades/venta-duplex-2-dorm.-a-estrenar-en-docta!-52481058.html
52443999;CASA;65000;2023-10-03;INMOBILIARIA;512.0;85.0;-1.0;-1.0;-1.0;CASA EN BARRIO 4 HORIZONTES DE VILLA GRAL. BELGRANO;VILLA GENERAL BELGRANO;-31.94979891924412;-64.55879060971756;True;https://www.zonaprop.com.ar/propiedades/casa-en-barrio-4-horizontes-de-villa-gral.-belgrano-52443999.html
52485636;CASA;120000;2023-10-12;INMOBILIARIA;286.0;251.0;3.0;6.0;-1.0;GENERAL BUSTOS;CORDOBA;-31.3878335;-64.1614998;True;https://www.zonaprop.com.ar/propiedades/casa-esquina-2-dptos-y-locales-av-alem-1400-b-52485636.html
52439921;DEPARTAMENTO;57500;2023-10-05;INMOBILIARIA;-1.0;-1.0;1.0;1.0;-1.0;GENERAL PAZ;CORDOBA;-31.4159854;-64.1649453;True;https://www.zonaprop.com.ar/propiedades/departamento-amoblado-52439921.html
52484991;DEPARTAMENTO;75000;2023-10-15;INMOBILIARIA;43.0;43.0;1.0;1.0;-1.0;DEPARTAMENTO A LA VENTA EN VILLA CARLOS PAZ. (D16);VILLA CARLOS PAZ;-31.4145425;-64.4884838999999;True;https://www.zonaprop.com.ar/propiedades/departamento-a-la-venta-en-villa-carlos-paz.-d16-52484991.html
52462837;DEPARTAMENTO;50000;2023-10-06;INMOBILIARIA;48.0;40.0;1.0;1.0;-1.0;DON BOSCO;CORDOBA;-31.3946431;-64.2344366;True;https://www.zonaprop.com.ar/propiedades/terraforte-1-departamento-1-dorm-c-balcon-52462837.html
52444678;TERRENOS;3600;2023-10-03;INMOBILIARIA;300.0;300.0;-1.0;-1.0;-1.0;EXCELENTE. LOTE. INMEJORABLE ENTORNO NATURAL;SANTA MARIA;-31.722258;-64.403952;True;https://www.zonaprop.com.ar/propiedades/excelente.-lote.-inmejorable-entorno-natural-52444678.html
52450278;DEPARTAMENTO;105000;2023-10-04;INMOBILIARIA;138.0;64.0;2.0;1.0;1.0;DEPARTAMENTO EN VENTA DE 2 DORM. CARLOS PAZ CENTRO;VILLA CARLOS PAZ;-31.4327722;-64.5131343;True;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-de-2-dorm.-carlos-paz-centro-52450278.html
52445602;CASA;109000;2023-10-04;INMOBILIARIA;180.0;120.0;3.0;3.0;2.0;CASA 3 DORM PILETA 1000 M2 LOTE RIO CEBALLOS;RIO CEBALLOS;-31.20512098435;-64.312473535538;True;https://www.zonaprop.com.ar/propiedades/casa-3-dorm-pileta-1000-m-sup2--lote-rio-ceballos-52445602.html
52485674;CASA;650000;2023-10-12;INMOBILIARIA;1500.0;-1.0;4.0;3.0;1.0;EL BOSQUE;CORDOBA;-31.350007;-64.3097655;True;https://www.zonaprop.com.ar/propiedades/casa-4-dorm-pileta-country-el-bosque-52485674.html
52476163;CASA;79990;2023-10-10;INMOBILIARIA;325.0;189.0;2.0;1.0;1.0;ROSEDAL;CORDOBA;-31.431894709251;-64.224035739899;True;https://www.zonaprop.com.ar/propiedades/venta-casa-a-de-2-dorm.-dto-b-rosedal-52476163.html
52485683;DEPARTAMENTO;105000;2023-10-12;INMOBILIARIA;70.0;-1.0;2.0;2.0;1.0;MANANTIALES;CORDOBA;-31.4496241;-64.1994191;True;https://www.zonaprop.com.ar/propiedades/dpto-2-dorm-patio-manantiales-i-52485683.html
52485644;CASA;60000;2023-10-12;INMOBILIARIA;620.0;167.0;4.0;2.0;1.0;CASA 3 DORM. - PILETA - SIERRAS DE ORO;MALAGUENO;-31.4609319;-64.3517688;True;https://www.zonaprop.com.ar/propiedades/casa-3-dorm.-pileta-sierras-de-oro-52485644.html
52467543;CASA;85000;2023-10-11;INMOBILIARIA;112.0;100.0;2.0;1.0;1.0;VENTA CASA 2 DORM TANTI;TANTI;-31.366889609823;-64.536301778819;True;https://www.zonaprop.com.ar/propiedades/venta-casa-2-dorm-tanti-52467543.html
52494160;CASA;315000;2023-10-13;INMOBILIARIA;1250.0;303.0;3.0;3.0;2.0;ESTANCIA Q2;MENDIOLAZA;-31.2706992;-64.30583189999999;True;https://www.zonaprop.com.ar/propiedades/estancia-q-2-casa-3-dorm-consultas-aca:-52494160.html
52459389;CASA;105000;2023-10-06;INMOBILIARIA;180.0;180.0;2.0;1.0;2.0;LA CALANDRIA;CORDOBA;-31.495282;-64.18866419999999;True;https://www.zonaprop.com.ar/propiedades/venta-b-la-calandria-duplex-pb-2-dorm.-l29-m-sup2-4-52459389.html
52441395;PH;42000;2023-10-03;INMOBILIARIA;88.0;77.0;2.0;1.0;1.0;VENTA DEPTO BdegPUEYRREDON, CERCA CENTRO - ESCRITURA;CORDOBA;-31.4046433;-64.1722703;True;https://www.zonaprop.com.ar/propiedades/venta-depto-b-pueyrredon-cerca-centro-escritura-52441395.html
52489600;CASA;59000;2023-10-12;INMOBILIARIA;109.0;109.0;3.0;1.0;1.0;OPORTUNIDAD VENTA CASA 3 DORM, VILLA MARIA, CORDOBA;VILLA MARIA;-32.4054333;-63.2137317;True;https://www.zonaprop.com.ar/propiedades/oportunidad-venta-casa-3-dorm-villa-maria-cordoba-52489600.html
52497517;CASA;170000;2023-10-17;INMOBILIARIA;312.0;281.0;3.0;2.0;-1.0;ALTO VERDE;CORDOBA;-31.380723278;-64.2186494322;True;https://www.zonaprop.com.ar/propiedades/venta-casa-4dor-en-alto-verde-52497517.html
52449841;DEPARTAMENTO;76000;2023-10-04;INMOBILIARIA;65.0;45.0;1.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4262209;-64.1919668;True;https://www.zonaprop.com.ar/propiedades/venta-1-dorm-amoblado-nva-cba-52449841.html
52480168;TERRENOS;19000;2023-10-11;INMOBILIARIA;250.0;-1.0;-1.0;-1.0;-1.0;VALLE CERCANO;CORDOBA;-31.48487067125985;-64.22117361211366;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-valle-cercano-52480168.html
52452465;TERRENOS;64999;2023-10-04;INMOBILIARIA;300.0;-1.0;-1.0;-1.0;-1.0;QUEBRADA DE LAS ROSAS;CORDOBA;-31.3959122;-64.2564983;True;https://www.zonaprop.com.ar/propiedades/terreno-de-300-m-sup2--en-b-quebrada-de-las-rosas-52452465.html
52439323;CASA;60000;2023-10-03;INMOBILIARIA;311.0;311.0;4.0;2.0;3.0;LOS BOULEVARES;CORDOBA;-31.3435343;-64.233212;True;https://www.zonaprop.com.ar/propiedades/venta-casa-sobre-boulevard-los-alemanes-comercio-52439323.html
52493684;CASA;68000;2023-10-13;INMOBILIARIA;133.0;121.0;4.0;2.0;1.0;SE VENDE CASA EN ALTA CORDOBA IDEAL INVERSOR;CORDOBA;-31.3874129;-64.1811949;True;https://www.zonaprop.com.ar/propiedades/se-vende-casa-en-alta-cordoba-ideal-inversor-52493684.html
52488378;CASA;290000;2023-10-13;INMOBILIARIA;600.0;270.0;3.0;2.0;3.0;TEJAS DEL SUR 3;MALAGUENO;;;True;https://www.zonaprop.com.ar/propiedades/vendo-casa-de-categoria-en-barrio-cerrado-52488378.html
52455079;TERRENOS;150000;2023-10-05;INMOBILIARIA;700.0;299.0;-1.0;-1.0;-1.0;LOTES A LA VENTA EN LOS MOLINOS CON VISTA AL LAGO;LOS MOLINOS;40.7102684;-4.0757151;True;https://www.zonaprop.com.ar/propiedades/lotes-a-la-venta-en-los-molinos-con-vista-al-lago-52455079.html
52436035;DEPARTAMENTO;93000;2023-10-02;INMOBILIARIA;75.0;45.0;1.0;1.0;-1.0;CENTRO;CORDOBA;-31.4211184;-64.17950400000001;True;https://www.zonaprop.com.ar/propiedades/departamento-a-la-venta-en-cordoba-capital-52436035.html
52473249;CASA;65000;2023-10-09;INMOBILIARIA;90.0;80.0;1.0;-1.0;-1.0;OTROS;UNQUILLO;;;True;https://www.zonaprop.com.ar/propiedades/unquillo-atras-de-la-adela-1125-t-80-c-52473249.html
52448403;DEPARTAMENTO;58000;2023-10-04;INMOBILIARIA;61.0;61.0;1.0;1.0;-1.0;CENTRO;CORDOBA;-31.4183374;-64.196186;True;https://www.zonaprop.com.ar/propiedades/venta-depto-1-dormitorio-por-bv-san-juan!-52448403.html
52493776;CASA;450000;2023-10-13;INMOBILIARIA;3900.0;403.0;4.0;3.0;2.0;CONDOR ALTO;VILLA ALLENDE;-31.3000507;-64.30023189999997;True;https://www.zonaprop.com.ar/propiedades/villa-allende-casa-de-categoria-de-4-dorm-52493776.html
52459374;DEPARTAMENTO;47500;2023-10-08;INMOBILIARIA;44.0;43.0;1.0;1.0;-1.0;ALBERDI;CORDOBA;-31.4071797;-64.2046434;True;https://www.zonaprop.com.ar/propiedades/alberdi-oportunidad-1-dormitorio-c-balcon-m-ex-52459374.html
52472756;CASA;65000;2023-10-09;INMOBILIARIA;818.0;144.0;2.0;1.0;1.0;CASA EN ALTA GRACIAS - 2 DORM. - 2 LOTES;SANTA MARIA;-31.6634410187;-64.4505161979;True;https://www.zonaprop.com.ar/propiedades/casa-en-alta-gracias-2-dorm.-2-lotes-52472756.html
52469266;TERRENOS;49000;2023-10-09;INMOBILIARIA;364.0;-1.0;-1.0;-1.0;-1.0;SOLARES DE MANANTIALES;CORDOBA;-31.479499;-64.2618725;True;https://www.zonaprop.com.ar/propiedades/terreno-en-solares-de-manantiales-52469266.html
52432723;TERRENOS;13000;2023-10-02;INMOBILIARIA;510.0;-1.0;-1.0;-1.0;-1.0;VENTA 2 LOTES EN VILLA CIUDAD PARQUE LOS REARTES;LOS REARTES;-31.906738301074945;-64.55590998121913;True;https://www.zonaprop.com.ar/propiedades/venta-2-lotes-en-villa-ciudad-parque-los-reartes-52432723.html
52473448;CASA;59000;2023-10-09;INMOBILIARIA;886.0;90.0;2.0;1.0;-1.0;CASA A ESTRENAR EN VENTA, PARQUE SIQUIMAN - PUNILLA;SANTA MARIA DE PUNILLA;-31.3593219;-64.4808222;True;https://www.zonaprop.com.ar/propiedades/casa-a-estrenar-en-venta-parque-siquiman-punilla-52473448.html
52444170;CASA;36900;2023-10-03;INMOBILIARIA;81.0;81.0;2.0;1.0;1.0;GENERAL PUEYRREDON;CORDOBA;-31.4040289;-64.1557059;True;https://www.zonaprop.com.ar/propiedades/duplex-de-dos-dorm.-en-pueyrredon-52444170.html
52485597;CASA;480000;2023-10-12;INMOBILIARIA;1400.0;450.0;4.0;4.0;-1.0;JOCKEY CLUB;CORDOBA;-31.4625484;-64.1759214;True;https://www.zonaprop.com.ar/propiedades/casa-4-dorm.-pileta-y-cochera-country-jockey-club-52485597.html
52485658;CASA;110000;2023-10-12;PARTICULAR;171.0;-1.0;4.0;3.0;1.0;BAJO PALERMO;CORDOBA;-31.3838529;-64.2241519;True;https://www.zonaprop.com.ar/propiedades/casa-4-dorm-balcon-bajo-palermo-apto-credito-52485658.html
52471225;DEPARTAMENTO;85000;2023-10-09;INMOBILIARIA;180.0;130.0;2.0;2.0;-1.0;SAN IGNACIO VILLAGE;CORDOBA;-31.486821;-64.2533615;True;https://www.zonaprop.com.ar/propiedades/venta-de-duplex-una-planta-a-estrenar-en-san-ignacio-52471225.html
52434813;CASA;149000;2023-10-02;INMOBILIARIA;160.0;110.0;2.0;1.0;1.0;VENTA CASA 2 DORM. COUNTRY LA ESTANZUELA;LA CALERA;-31.366037973774;-64.342718382689;True;https://www.zonaprop.com.ar/propiedades/venta-casa-2-dorm.-country-la-estanzuela-52434813.html
52472527;DEPARTAMENTO;64000;2023-10-09;INMOBILIARIA;54.0;-1.0;1.0;-1.0;-1.0;DEPARTAMENTO - LAS PICAS - 1 DORMITORIO;SANTA MARIA;-31.6601925;-64.427347;True;https://www.zonaprop.com.ar/propiedades/departamento-las-picas-1-dormitorio-52472527.html
52484481;DEPARTAMENTO;35000;2023-10-16;INMOBILIARIA;35.0;35.0;1.0;1.0;-1.0;ALTO ALBERDI;CORDOBA;-31.4068344;-64.19725079999999;True;https://www.zonaprop.com.ar/propiedades/venta.-departamento.-1-dormitorio.-con-patio.-alberdi-52484481.html
52467587;PH;45000;2023-10-14;INMOBILIARIA;79.0;75.0;2.0;1.0;-1.0;GUEMES;CORDOBA;-31.2898682;-64.298882;True;https://www.zonaprop.com.ar/propiedades/oportunidad-para-reciclar-52467587.html
52453920;DEPARTAMENTO;140000;2023-10-05;INMOBILIARIA;110.0;110.0;2.0;2.0;1.0;RIBERAS DE MANANTIALES;CORDOBA;-31.4557012843072;-64.23700022;True;https://www.zonaprop.com.ar/propiedades/departamento-torrentes-de-manantiales-52453920.html
52442751;DEPARTAMENTO;160000;2023-10-03;INMOBILIARIA;160.0;140.0;3.0;2.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4292491;-64.1857923;True;https://www.zonaprop.com.ar/propiedades/piso-en-venta-en-nueva-cordoba-con-excelentes-vistas-52442751.html
52440325;CASA;69000;2023-10-03;INMOBILIARIA;150.0;77.0;2.0;1.0;1.0;CASA TIPO DUPLEX EN VENTA A ESTRENAR EN SAN NICOLAS;SANTA MARIA;-31.4370242;-64.4555804;True;https://www.zonaprop.com.ar/propiedades/casa-tipo-duplex-en-venta-a-estrenar-en-san-nicolas-52440325.html
52478110;CASA;52900;2023-10-10;INMOBILIARIA;697.0;120.0;2.0;1.0;2.0;COLON;CORDOBA;-31.1375154;-64.287966;True;https://www.zonaprop.com.ar/propiedades/venta-casa-2-dorm.-salsipuedes-cordoba.-52478110.html
52458165;TERRENOS;18000;2023-10-05;INMOBILIARIA;552.0;-1.0;-1.0;-1.0;-1.0;SE VENDE TERRENO EN ESTANCIA VIEJA CON VISTA, 552 M2;ESTANCIA VIEJA;-31.3861663;-64.5155536;True;https://www.zonaprop.com.ar/propiedades/se-vende-terreno-en-estancia-vieja-con-vista-552-52458165.html
52456186;CASA;649000;2023-10-05;INMOBILIARIA;1280.0;560.0;4.0;5.0;2.0;EL POTRERILLO DE LARRETA;ALTA GRACIA;-31.64590999999999;-64.487922;True;https://www.zonaprop.com.ar/propiedades/casa-en-potrerillo-de-larreta-52456186.html
52477808;CASA;40000;2023-10-10;INMOBILIARIA;201.0;107.0;2.0;1.0;1.0;ALTAMIRA;CORDOBA;-31.4222472;-64.1278902;True;https://www.zonaprop.com.ar/propiedades/altamira-casa-en-venta-52477808.html
52469972;CASA;75000;2023-10-09;INMOBILIARIA;295.0;80.0;2.0;1.0;1.0;VENTA CASA DE 2 DORM EN Bo INDIO FELIPE ROSAS - RIO CUARTO;RIO CUARTO;-33.1393808;-64.3642436;True;https://www.zonaprop.com.ar/propiedades/venta-casa-de-2-dorm-en-b-indio-felipe-rosas-rio-52469972.html
52440216;DEPARTAMENTO;300000;2023-10-03;INMOBILIARIA;120.0;100.0;3.0;3.0;1.0;NUEVA CORDOBA;CORDOBA;-31.422378;-64.187687;True;https://www.zonaprop.com.ar/propiedades/departamento-nueva-cordoba-52440216.html
52452881;DEPARTAMENTO;65000;2023-10-08;INMOBILIARIA;40.0;40.0;1.0;1.0;-1.0;DEPARTAMENTO EN MIRALEJOS 5;VILLA CARLOS PAZ;-31.4257712;-64.5008389;True;https://www.zonaprop.com.ar/propiedades/departamento-en-miralejos-5-52452881.html
52498093;CASA;80000;2023-10-17;INMOBILIARIA;457.0;-1.0;3.0;2.0;1.0;GENERAL PAZ;CORDOBA;-31.408622;-64.1562572;True;https://www.zonaprop.com.ar/propiedades/casa-3-dorm-patio-b-altos-de-gral-paz-52498093.html
52452904;CASA;59999;2023-10-05;INMOBILIARIA;250.0;127.0;2.0;1.0;1.0;NUEVA ITALIA;CORDOBA;-31.3870462;-64.1451367;True;https://www.zonaprop.com.ar/propiedades/se-vende-casa-refaccionar-127-m-en-nueva-italia-52452904.html
